align_entry,padding,ev_name,ref_cycles,ev_count
16,NOP80,IDQ_MITE_UOPS,29481.0,4194353
16,NOP80,IDQ_DSB_UOPS,30495.0,23774292355
16,NOP80,DSB2MITE_SWITCHES_PENALTY_CYCLES,30613.0,615232
16,NOP80,LSD_UOPS,29265.0,33062931
16,NOP80,BR_INST_RETIRED_COND,30631.0,3803000000
16,NOP80,BRANCH_INSTRUCTIONS_RETIRED,30355.0,5441400848
16,NOP80,BR_INST_RETIRED_COND_TAKEN,28788.0,2183999999
16,NOP80,BR_INST_RETIRED_COND_NTAKEN,30655.0,1619000001
16,NOP80,MISPREDICTED_BRANCH_RETIRED,29800.0,504141
16,NOP80,BR_MISP_RETIRED_COND_TAKEN,30593.0,169543
16,NOP80,BR_MISP_RETIRED_COND_NTAKEN,30605.0,296841
16,NOP80,BACLEARS_ANY,29803.0,642
16,NOP80,UOPS_DISPATCHED_PORT_0,30635.0,3985567463
16,NOP80,UOPS_DISPATCHED_PORT_1,30586.0,3368579470
16,NOP80,UOPS_DISPATCHED_PORT_2_3,29524.0,8216265292
16,NOP80,UOPS_DISPATCHED_PORT_4_9,30672.0,5718608454
16,NOP80,UOPS_DISPATCHED_PORT_5,30301.0,3468933439
16,NOP80,UOPS_DISPATCHED_PORT_6,28821.0,4676544072
16,NOP80,UOPS_DISPATCHED_PORT_7_8,30628.0,5307425642
16,NOP81,INT_MISC_CLEAR_RESTEER_CYCLES,29109.0,9260172
16,NOP81,INT_MISC_RECOVERY_CYCLES,30541.0,1899903
16,NOP81,INT_MISC_UOP_DROPPING,30530.0,1189723
16,NOP81,UOPS_RETIRED_SLOTS,29097.0,23738128097
16,NOP81,UOPS_ISSUED_ANY,30562.0,23816994168
16,NOP81,UOPS_EXECUTED_CORE,29871.0,28807099321
16,NOP81,IDQ_UOPS_NOT_DELIVERED_CORE,29005.0,7451365023
16,NOP81,IDQ_MS_UOPS,30504.0,8780913
16,NOP81,IDQ_MITE_UOPS,29575.0,4455112
16,NOP81,IDQ_DSB_UOPS,30513.0,23777430790
16,NOP81,DSB2MITE_SWITCHES_PENALTY_CYCLES,30555.0,714523
16,NOP81,LSD_UOPS,30298.0,6604469
16,NOP81,BR_INST_RETIRED_COND,29113.0,3803000000
16,NOP81,BRANCH_INSTRUCTIONS_RETIRED,30665.0,5441401396
16,NOP81,BR_INST_RETIRED_COND_TAKEN,29755.0,2183999999
16,NOP81,BR_INST_RETIRED_COND_NTAKEN,30548.0,1619000001
16,NOP81,MISPREDICTED_BRANCH_RETIRED,30619.0,561762
16,NOP81,BR_MISP_RETIRED_COND_TAKEN,29762.0,449981
16,NOP81,BR_MISP_RETIRED_COND_NTAKEN,30618.0,595671
16,NOP81,BACLEARS_ANY,30670.0,1148
16,NOP81,UOPS_DISPATCHED_PORT_0,29300.0,3867007557
16,NOP81,UOPS_DISPATCHED_PORT_1,30589.0,3365187310
16,NOP81,UOPS_DISPATCHED_PORT_2_3,30584.0,8311435721
16,NOP81,UOPS_DISPATCHED_PORT_4_9,29835.0,5713550628
16,NOP81,UOPS_DISPATCHED_PORT_5,28843.0,3269218712
16,NOP81,UOPS_DISPATCHED_PORT_6,30648.0,4916632639
16,NOP81,UOPS_DISPATCHED_PORT_7_8,29631.0,5255912929
16,NOP96,INT_MISC_CLEAR_RESTEER_CYCLES,30570.0,5389839
16,NOP96,INT_MISC_RECOVERY_CYCLES,30510.0,2511954
16,NOP96,INT_MISC_UOP_DROPPING,30088.0,3928555
16,NOP96,UOPS_RETIRED_SLOTS,28534.0,23738587432
16,NOP96,UOPS_ISSUED_ANY,30491.0,23751316991
16,NOP96,UOPS_EXECUTED_CORE,29641.0,28782713851
16,NOP96,IDQ_UOPS_NOT_DELIVERED_CORE,30529.0,4965905659
16,NOP96,IDQ_MS_UOPS,30446.0,8946887
16,NOP96,IDQ_MITE_UOPS,30038.0,4340255
16,NOP96,IDQ_DSB_UOPS,28847.0,23860334617
16,NOP96,DSB2MITE_SWITCHES_PENALTY_CYCLES,30510.0,606040
16,NOP96,LSD_UOPS,29338.0,17355450
16,NOP96,BR_INST_RETIRED_COND,30604.0,3803000000
16,NOP96,BRANCH_INSTRUCTIONS_RETIRED,30079.0,5441401362
16,NOP96,BR_INST_RETIRED_COND_TAKEN,28587.0,2183999999
16,NOP96,BR_INST_RETIRED_COND_NTAKEN,30485.0,1619000001
16,NOP96,MISPREDICTED_BRANCH_RETIRED,29845.0,288987
16,NOP96,BR_MISP_RETIRED_COND_TAKEN,28877.0,148255
16,NOP96,BR_MISP_RETIRED_COND_NTAKEN,30491.0,142311
16,NOP96,BACLEARS_ANY,29750.0,1015
16,NOP96,UOPS_DISPATCHED_PORT_0,30589.0,3995174073
16,NOP96,UOPS_DISPATCHED_PORT_1,30591.0,3360946948
16,NOP96,UOPS_DISPATCHED_PORT_2_3,29931.0,8245818128
16,NOP96,UOPS_DISPATCHED_PORT_4_9,30558.0,5718060698
16,NOP96,UOPS_DISPATCHED_PORT_5,30518.0,3507807497
16,NOP96,UOPS_DISPATCHED_PORT_6,29585.0,4810778464
16,NOP96,UOPS_DISPATCHED_PORT_7_8,30645.0,5306452670
16,NOP97,INT_MISC_CLEAR_RESTEER_CYCLES,30611.0,4355958
16,NOP97,INT_MISC_RECOVERY_CYCLES,30125.0,2278819
16,NOP97,INT_MISC_UOP_DROPPING,28885.0,1376870
16,NOP97,UOPS_RETIRED_SLOTS,30534.0,23737160380
16,NOP97,UOPS_ISSUED_ANY,29910.0,23876960483
16,NOP97,UOPS_EXECUTED_CORE,30478.0,28717860511
16,NOP97,IDQ_UOPS_NOT_DELIVERED_CORE,30535.0,4945405986
16,NOP97,IDQ_MS_UOPS,30469.0,9015492
16,NOP97,IDQ_MITE_UOPS,29336.0,4249421
16,NOP97,IDQ_DSB_UOPS,30488.0,23783755521
16,NOP97,DSB2MITE_SWITCHES_PENALTY_CYCLES,30454.0,611301
16,NOP97,LSD_UOPS,29793.0,11612211
16,NOP97,BR_INST_RETIRED_COND,30506.0,3803000000
16,NOP97,BRANCH_INSTRUCTIONS_RETIRED,30513.0,5441401185
16,NOP97,BR_INST_RETIRED_COND_TAKEN,30016.0,2183999999
16,NOP97,BR_INST_RETIRED_COND_NTAKEN,28647.0,1619000001
16,NOP97,MISPREDICTED_BRANCH_RETIRED,30550.0,125542
16,NOP97,BR_MISP_RETIRED_COND_TAKEN,29250.0,26992
16,NOP97,BR_MISP_RETIRED_COND_NTAKEN,30447.0,12059
16,NOP97,BACLEARS_ANY,30452.0,865
16,NOP97,UOPS_DISPATCHED_PORT_0,29322.0,3887318665
16,NOP97,UOPS_DISPATCHED_PORT_1,30477.0,3365460402
16,NOP97,UOPS_DISPATCHED_PORT_2_3,30245.0,8299409549
16,NOP97,UOPS_DISPATCHED_PORT_4_9,28793.0,5758481594
16,NOP97,UOPS_DISPATCHED_PORT_5,30531.0,3507101358
16,NOP97,UOPS_DISPATCHED_PORT_6,29805.0,4829900829
16,NOP97,UOPS_DISPATCHED_PORT_7_8,30504.0,5302797333
16,NOP112,INT_MISC_CLEAR_RESTEER_CYCLES,41549.0,663411435
16,NOP112,INT_MISC_RECOVERY_CYCLES,44677.0,995834138
16,NOP112,INT_MISC_UOP_DROPPING,44627.0,195473059
16,NOP112,UOPS_RETIRED_SLOTS,44390.0,23737188000
16,NOP112,UOPS_ISSUED_ANY,44398.0,37806190303
16,NOP112,UOPS_EXECUTED_CORE,44617.0,35041164372
16,NOP112,IDQ_UOPS_NOT_DELIVERED_CORE,41568.0,20459516690
16,NOP112,IDQ_MS_UOPS,44506.0,11478112
16,NOP112,IDQ_MITE_UOPS,44567.0,8730044
16,NOP112,IDQ_DSB_UOPS,44520.0,38744504870
16,NOP112,DSB2MITE_SWITCHES_PENALTY_CYCLES,44462.0,2942284
16,NOP112,LSD_UOPS,44336.0,279717493
16,NOP112,BR_INST_RETIRED_COND,44501.0,3803000000
16,NOP112,BRANCH_INSTRUCTIONS_RETIRED,44669.0,5441401105
16,NOP112,BR_INST_RETIRED_COND_TAKEN,44511.0,2183999999
